Hipercellularity,Membranous,Normal,Sclerosis,podocytopathy,crescent,file,True Attribute
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0035.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0036.jpg,membranous
0,0,1,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0037.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0038.jpg,membranous
0,0,0,1,0,1,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0040.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0042.jpg,membranous
0,1,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0045.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0047.jpg,membranous
0,0,0,1,0,1,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0049.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0051.jpg,membranous
0,0,1,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0054.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0058.jpg,membranous
0,0,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0061.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0063.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0064.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0069.jpg,membranous
0,1,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0073.jpg,membranous
0,0,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0074.jpg,membranous
0,0,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0077.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0078.jpg,membranous
0,0,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0079.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0080.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0085.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0086.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0090.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0091.jpg,membranous
0,0,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0094.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0101.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0102.jpg,membranous
0,1,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0106.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0120.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0121.jpg,membranous
0,1,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0122.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0126.jpg,membranous
0,0,1,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0130.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0131.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0136.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0140.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0141.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0143.jpg,membranous
0,1,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0149.jpg,membranous
0,0,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0162.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0163.jpg,membranous
0,0,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0164.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0166.jpg,membranous
0,0,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0167.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0168.jpg,membranous
0,0,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0171.jpg,membranous
0,0,0,1,0,1,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0172.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0176.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0188.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0189.jpg,membranous
0,0,1,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0193.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0194.jpg,membranous
0,1,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0195.jpg,membranous
0,0,0,1,0,1,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0203.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0205.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0210.jpg,membranous
0,0,0,1,0,1,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0211.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0214.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0217.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0220.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0228.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0236.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0239.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0244.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0256.jpg,membranous
0,0,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0260.jpg,membranous
0,0,0,0,0,1,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0270.jpg,membranous
0,1,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0272.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0275.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0276.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0277.jpg,membranous
0,0,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0290.jpg,membranous
0,1,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0300.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0301.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0305.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0308.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0309.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0310.jpg,membranous
0,0,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0313.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0316.jpg,membranous
0,0,1,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0324.jpg,membranous
0,0,1,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0325.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0329.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0330.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0332.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0335.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0336.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0342.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0345.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0346.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0356.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0357.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0360.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0366.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0367.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0377.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0380.jpg,membranous
0,0,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0382.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0383.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0388.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0389.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0392.jpg,membranous
0,0,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0394.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0398.jpg,membranous
0,0,1,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0399.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0401.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0402.jpg,membranous
0,0,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0404.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0406.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0408.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0411.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0413.jpg,membranous
0,0,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0414.jpg,membranous
0,0,1,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0415.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0426.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0427.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0428.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0429.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0433.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0442.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0443.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0449.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0454.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0456.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0457.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0458.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0459.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0460.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0461.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0462.jpg,membranous
0,0,1,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0472.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0473.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0475.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0477.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0480.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0481.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0482.jpg,membranous
0,0,1,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0485.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0487.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0488.jpg,membranous
0,1,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0491.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0492.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0493.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0495.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0497.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0498.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0500.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0503.jpg,membranous
0,0,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0504.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0515.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0517.jpg,membranous
0,1,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0519.jpg,membranous
0,1,1,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0522.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0524.jpg,membranous
0,0,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0525.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0530.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0531.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0533.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0534.jpg,membranous
0,0,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0541.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0547.jpg,membranous
0,0,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0548.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0551.jpg,membranous
0,0,1,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0552.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0563.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0565.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0566.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0568.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0570.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0571.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0573.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0576.jpg,membranous
0,0,1,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0578.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0579.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0581.jpg,membranous
0,1,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0589.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0592.jpg,membranous
0,0,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0593.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0598.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0600.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0603.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0611.jpg,membranous
0,1,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0614.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0615.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0622.jpg,membranous
0,0,1,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0623.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0626.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0628.jpg,membranous
0,0,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0641.jpg,membranous
0,0,1,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0644.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0661.jpg,membranous
0,0,0,1,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0670.jpg,membranous
0,0,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0671.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0674.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0676.jpg,membranous
0,1,0,0,0,0,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0678.jpg,membranous
0,0,0,1,0,1,/membranous/secondary_membranous/PAMS/FIOCRUZ-MEMBRANOSA20201SECUNDARIA-0679.jpg,membranous
